Year,Kommune,Species,Køn,Type,Total
2019,Gribskov,Dådyr,Hun,Då,4.0
2019,Gribskov,Dådyr,Hun,Då,2.0
2019,Gribskov,Dådyr,Hun,Då,6.0
2019,Gribskov,Dådyr,Han,Kalv,8.0
2019,Gribskov,Dådyr,Hun,Kalv,4.0
2019,Gribskov,Dådyr,,Kalv,9.0
2019,Odsherred,Dådyr,Hun,Då,4.0
2019,Holbæk,Dådyr,Han,Dåhjort,15.0
2019,Holbæk,Dådyr,Han,Dåhjort,4.0
2019,Holbæk,Dådyr,Han,Dåhjort,5.0
2019,Holbæk,Dådyr,Hun,Då,11.0
2019,Holbæk,Dådyr,Hun,Då,1.0
2019,Holbæk,Dådyr,Hun,Då,13.0
2019,Holbæk,Dådyr,Han,Kalv,1.0
2019,Holbæk,Dådyr,Hun,Kalv,3.0
2019,Holbæk,Dådyr,,Kalv,17.0
2019,Faxe,Dådyr,Han,Dåhjort,17.0
2019,Faxe,Dådyr,Han,Dåhjort,12.0
2019,Faxe,Dådyr,Han,Dåhjort,12.0
2019,Faxe,Dådyr,Hun,Då,14.0
2019,Faxe,Dådyr,Hun,Då,8.0
2019,Faxe,Dådyr,Hun,Då,17.0
2019,Faxe,Dådyr,Han,Kalv,15.0
2019,Faxe,Dådyr,Hun,Kalv,16.0
2019,Faxe,Dådyr,,Kalv,23.0
2019,Kalundborg,Dådyr,Han,Dåhjort,5.0
2019,Kalundborg,Dådyr,Han,Dåhjort,6.0
2019,Kalundborg,Dådyr,Hun,Då,8.0
2019,Kalundborg,Dådyr,Hun,Då,4.0
2019,Kalundborg,Dådyr,Hun,Då,1.0
2019,Kalundborg,Dådyr,Han,Kalv,1.0
2019,Kalundborg,Dådyr,Hun,Kalv,6.0
2019,Kalundborg,Dådyr,,Kalv,4.0
2019,Ringsted,Dådyr,Han,Dåhjort,10.0
2019,Ringsted,Dådyr,Han,Dåhjort,8.0
2019,Ringsted,Dådyr,Han,Dåhjort,7.0
2019,Ringsted,Dådyr,Hun,Då,14.0
2019,Ringsted,Dådyr,Hun,Då,4.0
2019,Ringsted,Dådyr,Hun,Då,3.0
2019,Ringsted,Dådyr,Han,Kalv,5.0
2019,Ringsted,Dådyr,Hun,Kalv,8.0
2019,Ringsted,Dådyr,,Kalv,10.0
2019,Slagelse,Dådyr,Han,Dåhjort,20.0
2019,Slagelse,Dådyr,Han,Dåhjort,10.0
2019,Slagelse,Dådyr,Han,Dåhjort,8.0
2019,Slagelse,Dådyr,Hun,Då,8.0
2019,Slagelse,Dådyr,Hun,Då,6.0
2019,Slagelse,Dådyr,Hun,Då,18.0
2019,Slagelse,Dådyr,Han,Kalv,4.0
2019,Slagelse,Dådyr,Hun,Kalv,7.0
2019,Slagelse,Dådyr,,Kalv,17.0
2019,Stevns,Dådyr,Han,Dåhjort,2.0
2019,Stevns,Dådyr,Hun,Då,2.0
2019,Stevns,Dådyr,Hun,Kalv,1.0
2019,Stevns,Dådyr,,Kalv,2.0
2019,Sorø,Dådyr,Han,Dåhjort,22.0
2019,Sorø,Dådyr,Han,Dåhjort,13.0
2019,Sorø,Dådyr,Han,Dåhjort,18.0
2019,Sorø,Dådyr,Hun,Då,25.0
2019,Sorø,Dådyr,Hun,Då,8.0
2019,Sorø,Dådyr,Hun,Då,24.0
2019,Sorø,Dådyr,Han,Kalv,12.0
2019,Sorø,Dådyr,Hun,Kalv,21.0
2019,Sorø,Dådyr,,Kalv,27.0
2019,Lejre,Dådyr,Han,Dåhjort,14.0
2019,Lejre,Dådyr,Han,Dåhjort,3.0
2019,Lejre,Dådyr,Han,Dåhjort,3.0
2019,Lejre,Dådyr,Hun,Då,8.0
2019,Lejre,Dådyr,Hun,Då,4.0
2019,Lejre,Dådyr,Hun,Då,9.0
2019,Lejre,Dådyr,Han,Kalv,8.0
2019,Lejre,Dådyr,Hun,Kalv,3.0
2019,Lejre,Dådyr,,Kalv,10.0
2019,Lolland,Dådyr,Han,Dåhjort,27.0
2019,Lolland,Dådyr,Han,Dåhjort,18.0
2019,Lolland,Dådyr,Han,Dåhjort,15.0
2019,Lolland,Dådyr,Hun,Då,32.0
2019,Lolland,Dådyr,Hun,Då,11.0
2019,Lolland,Dådyr,Hun,Då,32.0
2019,Lolland,Dådyr,Han,Kalv,29.0
2019,Lolland,Dådyr,Hun,Kalv,24.0
2019,Lolland,Dådyr,,Kalv,26.0
2019,Næstved,Dådyr,Han,Dåhjort,34.0
2019,Næstved,Dådyr,Han,Dåhjort,29.0
2019,Næstved,Dådyr,Han,Dåhjort,15.0
2019,Næstved,Dådyr,Hun,Då,31.0
2019,Næstved,Dådyr,Hun,Då,6.0
2019,Næstved,Dådyr,Hun,Då,30.0
2019,Næstved,Dådyr,Han,Kalv,21.0
2019,Næstved,Dådyr,Hun,Kalv,25.0
2019,Næstved,Dådyr,,Kalv,44.0
2019,Guldborgsund,Dådyr,Han,Dåhjort,46.0
2019,Guldborgsund,Dådyr,Han,Dåhjort,16.0
2019,Guldborgsund,Dådyr,Han,Dåhjort,16.0
2019,Guldborgsund,Dådyr,Hun,Då,43.0
2019,Guldborgsund,Dådyr,Hun,Då,14.0
2019,Guldborgsund,Dådyr,Hun,Då,33.0
2019,Guldborgsund,Dådyr,Han,Kalv,24.0
2019,Guldborgsund,Dådyr,Hun,Kalv,27.0
2019,Guldborgsund,Dådyr,,Kalv,51.0
2019,Vordingborg,Dådyr,Han,Dåhjort,18.0
2019,Vordingborg,Dådyr,Han,Dåhjort,13.0
2019,Vordingborg,Dådyr,Han,Dåhjort,8.0
2019,Vordingborg,Dådyr,Hun,Då,11.0
2019,Vordingborg,Dådyr,Hun,Då,8.0
2019,Vordingborg,Dådyr,Hun,Då,10.0
2019,Vordingborg,Dådyr,Han,Kalv,10.0
2019,Vordingborg,Dådyr,Hun,Kalv,12.0
2019,Vordingborg,Dådyr,,Kalv,6.0
2019,Bornholm,Dådyr,Han,Kalv,6.0
2019,Bornholm,Dådyr,Hun,Kalv,2.0
2019,Bornholm,Dådyr,,Kalv,5.0
2019,Middelfart,Dådyr,Han,Dåhjort,13.0
2019,Middelfart,Dådyr,Han,Dåhjort,10.0
2019,Middelfart,Dådyr,Han,Dåhjort,10.0
2019,Middelfart,Dådyr,Hun,Då,16.0
2019,Middelfart,Dådyr,Hun,Då,6.0
2019,Middelfart,Dådyr,Hun,Då,9.0
2019,Middelfart,Dådyr,Han,Kalv,9.0
2019,Middelfart,Dådyr,Hun,Kalv,6.0
2019,Middelfart,Dådyr,,Kalv,10.0
2019,Assens,Dådyr,Han,Dåhjort,14.0
2019,Assens,Dådyr,Han,Dåhjort,9.0
2019,Assens,Dådyr,Han,Dåhjort,5.0
2019,Assens,Dådyr,Hun,Då,14.0
2019,Assens,Dådyr,Hun,Då,2.0
2019,Assens,Dådyr,Hun,Då,7.0
2019,Assens,Dådyr,Han,Kalv,2.0
2019,Assens,Dådyr,Hun,Kalv,10.0
2019,Assens,Dådyr,,Kalv,11.0
2019,Faaborg-Midtfyn,Dådyr,Han,Dåhjort,49.0
2019,Faaborg-Midtfyn,Dådyr,Han,Dåhjort,39.0
2019,Faaborg-Midtfyn,Dådyr,Han,Dåhjort,13.0
2019,Faaborg-Midtfyn,Dådyr,Hun,Då,35.0
2019,Faaborg-Midtfyn,Dådyr,Hun,Då,8.0
2019,Faaborg-Midtfyn,Dådyr,Hun,Då,35.0
2019,Faaborg-Midtfyn,Dådyr,Han,Kalv,33.0
2019,Faaborg-Midtfyn,Dådyr,Hun,Kalv,23.0
2019,Faaborg-Midtfyn,Dådyr,,Kalv,44.0
2019,Kerteminde,Dådyr,Han,Dåhjort,10.0
2019,Kerteminde,Dådyr,Han,Dåhjort,3.0
2019,Kerteminde,Dådyr,Han,Dåhjort,4.0
2019,Kerteminde,Dådyr,Hun,Då,4.0
2019,Kerteminde,Dådyr,Hun,Då,2.0
2019,Kerteminde,Dådyr,Hun,Då,5.0
2019,Kerteminde,Dådyr,Han,Kalv,8.0
2019,Kerteminde,Dådyr,Hun,Kalv,4.0
2019,Kerteminde,Dådyr,,Kalv,10.0
2019,Nyborg,Dådyr,Han,Dåhjort,30.0
2019,Nyborg,Dådyr,Han,Dåhjort,15.0
2019,Nyborg,Dådyr,Han,Dåhjort,7.0
2019,Nyborg,Dådyr,Hun,Då,14.0
2019,Nyborg,Dådyr,Hun,Då,6.0
2019,Nyborg,Dådyr,Hun,Då,26.0
2019,Nyborg,Dådyr,Han,Kalv,9.0
2019,Nyborg,Dådyr,Hun,Kalv,19.0
2019,Nyborg,Dådyr,,Kalv,28.0
2019,Odense,Dådyr,Han,Dåhjort,2.0
2019,Odense,Dådyr,Han,Dåhjort,3.0
2019,Odense,Dådyr,Hun,Då,4.0
2019,Odense,Dådyr,Hun,Då,3.0
2019,Odense,Dådyr,Han,Kalv,3.0
2019,Odense,Dådyr,,Kalv,5.0
2019,Svendborg,Dådyr,Han,Dåhjort,39.0
2019,Svendborg,Dådyr,Han,Dåhjort,32.0
2019,Svendborg,Dådyr,Han,Dåhjort,21.0
2019,Svendborg,Dådyr,Hun,Då,27.0
2019,Svendborg,Dådyr,Hun,Då,8.0
2019,Svendborg,Dådyr,Hun,Då,29.0
2019,Svendborg,Dådyr,Han,Kalv,10.0
2019,Svendborg,Dådyr,Hun,Kalv,12.0
2019,Svendborg,Dådyr,,Kalv,17.0
2019,Nordfyn,Dådyr,Han,Dåhjort,35.0
2019,Nordfyn,Dådyr,Han,Dåhjort,32.0
2019,Nordfyn,Dådyr,Han,Dåhjort,17.0
2019,Nordfyn,Dådyr,Hun,Då,32.0
2019,Nordfyn,Dådyr,Hun,Då,11.0
2019,Nordfyn,Dådyr,Hun,Då,52.0
2019,Nordfyn,Dådyr,Han,Kalv,28.0
2019,Nordfyn,Dådyr,Hun,Kalv,22.0
2019,Nordfyn,Dådyr,,Kalv,70.0
2019,Langeland,Dådyr,Han,Dåhjort,61.0
2019,Langeland,Dådyr,Han,Dåhjort,23.0
2019,Langeland,Dådyr,Han,Dåhjort,33.0
2019,Langeland,Dådyr,Hun,Då,62.0
2019,Langeland,Dådyr,Hun,Då,22.0
2019,Langeland,Dådyr,Hun,Då,55.0
2019,Langeland,Dådyr,Han,Kalv,32.0
2019,Langeland,Dådyr,Hun,Kalv,42.0
2019,Langeland,Dådyr,,Kalv,37.0
2019,Ærø,Dådyr,Han,Dåhjort,2.0
2019,Ærø,Dådyr,Han,Dåhjort,3.0
2019,Ærø,Dådyr,Han,Dåhjort,1.0
2019,Ærø,Dådyr,Han,Kalv,4.0
2019,Ærø,Dådyr,Hun,Kalv,1.0
2019,Ærø,Dådyr,,Kalv,1.0
2019,Haderslev,Dådyr,Han,Dåhjort,6.0
2019,Haderslev,Dådyr,Han,Dåhjort,7.0
2019,Haderslev,Dådyr,Han,Dåhjort,1.0
2019,Haderslev,Dådyr,Hun,Då,1.0
2019,Haderslev,Dådyr,Hun,Då,2.0
2019,Haderslev,Dådyr,Han,Kalv,4.0
2019,Haderslev,Dådyr,Hun,Kalv,4.0
2019,Haderslev,Dådyr,,Kalv,3.0
2019,Billund,Dådyr,Han,Dåhjort,4.0
2019,Billund,Dådyr,Han,Dåhjort,14.0
2019,Billund,Dådyr,Han,Dåhjort,2.0
2019,Billund,Dådyr,Hun,Då,7.0
2019,Billund,Dådyr,Hun,Då,3.0
2019,Billund,Dådyr,Hun,Då,5.0
2019,Billund,Dådyr,Han,Kalv,8.0
2019,Billund,Dådyr,Hun,Kalv,8.0
2019,Billund,Dådyr,,Kalv,6.0
2019,Sønderborg,Dådyr,Han,Dåhjort,6.0
2019,Sønderborg,Dådyr,Han,Dåhjort,14.0
2019,Sønderborg,Dådyr,Han,Dåhjort,4.0
2019,Sønderborg,Dådyr,Hun,Då,8.0
2019,Sønderborg,Dådyr,Hun,Då,12.0
2019,Sønderborg,Dådyr,Han,Kalv,5.0
2019,Sønderborg,Dådyr,Hun,Kalv,11.0
2019,Sønderborg,Dådyr,,Kalv,8.0
2019,Tønder,Dådyr,Hun,Då,2.0
2019,Tønder,Dådyr,Hun,Då,1.0
2019,Tønder,Dådyr,Hun,Kalv,1.0
2019,Esbjerg,Dådyr,Han,Dåhjort,2.0
2019,Esbjerg,Dådyr,Hun,Då,1.0
2019,Esbjerg,Dådyr,Han,Kalv,2.0
2019,Esbjerg,Dådyr,Hun,Kalv,2.0
2019,Esbjerg,Dådyr,,Kalv,1.0
2019,Varde,Dådyr,Han,Dåhjort,6.0
2019,Varde,Dådyr,Han,Dåhjort,8.0
2019,Varde,Dådyr,Han,Dåhjort,9.0
2019,Varde,Dådyr,Hun,Då,6.0
2019,Varde,Dådyr,Hun,Då,1.0
2019,Varde,Dådyr,Hun,Då,5.0
2019,Varde,Dådyr,Han,Kalv,6.0
2019,Varde,Dådyr,Hun,Kalv,9.0
2019,Varde,Dådyr,,Kalv,10.0
2019,Vejen,Dådyr,Han,Dåhjort,8.0
2019,Vejen,Dådyr,Han,Dåhjort,4.0
2019,Vejen,Dådyr,Han,Dåhjort,2.0
2019,Vejen,Dådyr,Hun,Då,3.0
2019,Vejen,Dådyr,Hun,Då,3.0
2019,Vejen,Dådyr,Han,Kalv,1.0
2019,Vejen,Dådyr,Hun,Kalv,3.0
2019,Vejen,Dådyr,,Kalv,3.0
2019,Aabenraa,Dådyr,Han,Dåhjort,18.0
2019,Aabenraa,Dådyr,Han,Dåhjort,27.0
2019,Aabenraa,Dådyr,Han,Dåhjort,9.0
2019,Aabenraa,Dådyr,Hun,Då,21.0
2019,Aabenraa,Dådyr,Hun,Då,8.0
2019,Aabenraa,Dådyr,Hun,Då,17.0
2019,Aabenraa,Dådyr,Han,Kalv,10.0
2019,Aabenraa,Dådyr,Hun,Kalv,13.0
2019,Aabenraa,Dådyr,,Kalv,10.0
2019,Fredericia,Dådyr,Han,Dåhjort,1.0
2019,Fredericia,Dådyr,Hun,Kalv,1.0
2019,Horsens,Dådyr,Han,Dåhjort,3.0
2019,Horsens,Dådyr,Han,Dåhjort,1.0
2019,Horsens,Dådyr,Han,Dåhjort,2.0
2019,Horsens,Dådyr,Hun,Då,1.0
2019,Horsens,Dådyr,Hun,Då,1.0
2019,Horsens,Dådyr,Hun,Kalv,1.0
2019,Horsens,Dådyr,,Kalv,1.0
2019,Kolding,Dådyr,Han,Dåhjort,9.0
2019,Kolding,Dådyr,Han,Dåhjort,7.0
2019,Kolding,Dådyr,Han,Dåhjort,3.0
2019,Kolding,Dådyr,Hun,Då,14.0
2019,Kolding,Dådyr,Hun,Då,5.0
2019,Kolding,Dådyr,Hun,Då,12.0
2019,Kolding,Dådyr,Han,Kalv,6.0
2019,Kolding,Dådyr,Hun,Kalv,13.0
2019,Kolding,Dådyr,,Kalv,17.0
2019,Vejle,Dådyr,Han,Dåhjort,5.0
2019,Vejle,Dådyr,Han,Dåhjort,2.0
2019,Vejle,Dådyr,Han,Dåhjort,1.0
2019,Vejle,Dådyr,Hun,Då,1.0
2019,Vejle,Dådyr,Hun,Då,1.0
2019,Vejle,Dådyr,Hun,Då,3.0
2019,Vejle,Dådyr,Han,Kalv,1.0
2019,Vejle,Dådyr,Hun,Kalv,3.0
2019,Vejle,Dådyr,,Kalv,6.0
2019,Herning,Dådyr,Han,Dåhjort,12.0
2019,Herning,Dådyr,Han,Dåhjort,19.0
2019,Herning,Dådyr,Han,Dåhjort,7.0
2019,Herning,Dådyr,Hun,Då,16.0
2019,Herning,Dådyr,Hun,Då,10.0
2019,Herning,Dådyr,Hun,Då,22.0
2019,Herning,Dådyr,Han,Kalv,13.0
2019,Herning,Dådyr,Hun,Kalv,8.0
2019,Herning,Dådyr,,Kalv,19.0
2019,Holstebro,Dådyr,Han,Dåhjort,14.0
2019,Holstebro,Dådyr,Han,Dåhjort,12.0
2019,Holstebro,Dådyr,Han,Dåhjort,9.0
2019,Holstebro,Dådyr,Hun,Då,12.0
2019,Holstebro,Dådyr,Hun,Då,5.0
2019,Holstebro,Dådyr,Hun,Då,12.0
2019,Holstebro,Dådyr,Han,Kalv,6.0
2019,Holstebro,Dådyr,Hun,Kalv,9.0
2019,Holstebro,Dådyr,,Kalv,14.0
2019,Lemvig,Dådyr,Han,Dåhjort,8.0
2019,Lemvig,Dådyr,Han,Dåhjort,4.0
2019,Lemvig,Dådyr,Han,Dåhjort,6.0
2019,Lemvig,Dådyr,Hun,Då,7.0
2019,Lemvig,Dådyr,Hun,Då,2.0
2019,Lemvig,Dådyr,Hun,Då,18.0
2019,Lemvig,Dådyr,Han,Kalv,6.0
2019,Lemvig,Dådyr,Hun,Kalv,6.0
2019,Lemvig,Dådyr,,Kalv,6.0
2019,Struer,Dådyr,Han,Dåhjort,1.0
2019,Struer,Dådyr,Han,Dåhjort,2.0
2019,Struer,Dådyr,Hun,Då,1.0
2019,Syddjurs,Dådyr,Han,Dåhjort,25.0
2019,Syddjurs,Dådyr,Han,Dåhjort,13.0
2019,Syddjurs,Dådyr,Han,Dåhjort,11.0
2019,Syddjurs,Dådyr,Hun,Då,16.0
2019,Syddjurs,Dådyr,Hun,Då,8.0
2019,Syddjurs,Dådyr,Hun,Då,10.0
2019,Syddjurs,Dådyr,Han,Kalv,6.0
2019,Syddjurs,Dådyr,Hun,Kalv,12.0
2019,Syddjurs,Dådyr,,Kalv,9.0
2019,Syddjurs,Dådyr,Hun,Ikke angivet,2.0
2019,Norddjurs,Dådyr,Han,Dåhjort,25.0
2019,Norddjurs,Dådyr,Han,Dåhjort,29.0
2019,Norddjurs,Dådyr,Han,Dåhjort,12.0
2019,Norddjurs,Dådyr,Hun,Då,24.0
2019,Norddjurs,Dådyr,Hun,Då,5.0
2019,Norddjurs,Dådyr,Hun,Då,21.0
2019,Norddjurs,Dådyr,Han,Kalv,10.0
2019,Norddjurs,Dådyr,Hun,Kalv,13.0
2019,Norddjurs,Dådyr,,Kalv,9.0
2019,Favrskov,Dådyr,Han,Dåhjort,3.0
2019,Favrskov,Dådyr,Han,Dåhjort,3.0
2019,Favrskov,Dådyr,Han,Dåhjort,2.0
2019,Favrskov,Dådyr,Hun,Då,3.0
2019,Favrskov,Dådyr,Hun,Kalv,1.0
2019,Randers,Dådyr,Han,Dåhjort,12.0
2019,Randers,Dådyr,Han,Dåhjort,5.0
2019,Randers,Dådyr,Han,Dåhjort,4.0
2019,Randers,Dådyr,Hun,Då,4.0
2019,Randers,Dådyr,Hun,Då,2.0
2019,Randers,Dådyr,Hun,Då,3.0
2019,Randers,Dådyr,Han,Kalv,7.0
2019,Randers,Dådyr,Hun,Kalv,4.0
2019,Randers,Dådyr,,Kalv,8.0
2019,Silkeborg,Dådyr,Han,Dåhjort,13.0
2019,Silkeborg,Dådyr,Han,Dåhjort,11.0
2019,Silkeborg,Dådyr,Han,Dåhjort,6.0
2019,Silkeborg,Dådyr,Hun,Då,2.0
2019,Silkeborg,Dådyr,Hun,Då,3.0
2019,Silkeborg,Dådyr,Hun,Då,3.0
2019,Silkeborg,Dådyr,Han,Kalv,2.0
2019,Silkeborg,Dådyr,Hun,Kalv,3.0
2019,Silkeborg,Dådyr,,Kalv,7.0
2019,Samsø,Dådyr,Han,Dåhjort,8.0
2019,Samsø,Dådyr,Han,Dåhjort,1.0
2019,Samsø,Dådyr,Han,Kalv,3.0
2019,Skanderborg,Dådyr,Han,Dåhjort,3.0
2019,Skanderborg,Dådyr,Han,Dåhjort,1.0
2019,Skanderborg,Dådyr,Hun,Då,3.0
2019,Skanderborg,Dådyr,Hun,Då,1.0
2019,Skanderborg,Dådyr,Hun,Då,5.0
2019,Skanderborg,Dådyr,Han,Kalv,1.0
2019,Skanderborg,Dådyr,Hun,Kalv,1.0
2019,Skanderborg,Dådyr,,Kalv,5.0
2019,Aarhus,Dådyr,Han,Dåhjort,1.0
2019,Aarhus,Dådyr,Hun,Då,3.0
2019,Aarhus,Dådyr,Hun,Då,2.0
2019,Aarhus,Dådyr,Hun,Kalv,1.0
2019,Aarhus,Dådyr,,Kalv,1.0
2019,Ikast-Brande,Dådyr,Han,Dåhjort,5.0
2019,Ikast-Brande,Dådyr,Han,Dåhjort,7.0
2019,Ikast-Brande,Dådyr,Han,Dåhjort,3.0
2019,Ikast-Brande,Dådyr,Hun,Då,10.0
2019,Ikast-Brande,Dådyr,Hun,Då,1.0
2019,Ikast-Brande,Dådyr,Hun,Då,4.0
2019,Ikast-Brande,Dådyr,Han,Kalv,1.0
2019,Ikast-Brande,Dådyr,Hun,Kalv,3.0
2019,Ikast-Brande,Dådyr,,Kalv,5.0
2019,Ringkøbing-Skjern,Dådyr,Han,Dåhjort,11.0
2019,Ringkøbing-Skjern,Dådyr,Han,Dåhjort,4.0
2019,Ringkøbing-Skjern,Dådyr,Han,Dåhjort,3.0
2019,Ringkøbing-Skjern,Dådyr,Hun,Då,6.0
2019,Ringkøbing-Skjern,Dådyr,Hun,Då,1.0
2019,Ringkøbing-Skjern,Dådyr,Hun,Då,8.0
2019,Ringkøbing-Skjern,Dådyr,Han,Kalv,4.0
2019,Ringkøbing-Skjern,Dådyr,Hun,Kalv,6.0
2019,Ringkøbing-Skjern,Dådyr,,Kalv,5.0
2019,Hedensted,Dådyr,Han,Dåhjort,9.0
2019,Hedensted,Dådyr,Han,Dåhjort,6.0
2019,Hedensted,Dådyr,Han,Dåhjort,4.0
2019,Hedensted,Dådyr,Hun,Då,10.0
2019,Hedensted,Dådyr,Hun,Då,3.0
2019,Hedensted,Dådyr,Han,Kalv,4.0
2019,Hedensted,Dådyr,Hun,Kalv,7.0
2019,Hedensted,Dådyr,,Kalv,6.0
2019,Morsø,Dådyr,Hun,Då,2.0
2019,Skive,Dådyr,Han,Dåhjort,18.0
2019,Skive,Dådyr,Han,Dåhjort,11.0
2019,Skive,Dådyr,Han,Dåhjort,8.0
2019,Skive,Dådyr,Hun,Då,8.0
2019,Skive,Dådyr,Hun,Då,1.0
2019,Skive,Dådyr,Hun,Då,10.0
2019,Skive,Dådyr,Han,Kalv,5.0
2019,Skive,Dådyr,Hun,Kalv,8.0
2019,Skive,Dådyr,,Kalv,3.0
2019,Thisted,Dådyr,Han,Dåhjort,8.0
2019,Thisted,Dådyr,Han,Dåhjort,45.0
2019,Thisted,Dådyr,Han,Dåhjort,11.0
2019,Thisted,Dådyr,Hun,Då,38.0
2019,Thisted,Dådyr,Hun,Då,9.0
2019,Thisted,Dådyr,Hun,Då,30.0
2019,Thisted,Dådyr,Han,Kalv,10.0
2019,Thisted,Dådyr,Hun,Kalv,16.0
2019,Thisted,Dådyr,,Kalv,27.0
2019,Viborg,Dådyr,Han,Dåhjort,15.0
2019,Viborg,Dådyr,Han,Dåhjort,18.0
2019,Viborg,Dådyr,Han,Dåhjort,10.0
2019,Viborg,Dådyr,Hun,Då,7.0
2019,Viborg,Dådyr,Hun,Då,7.0
2019,Viborg,Dådyr,Hun,Då,13.0
2019,Viborg,Dådyr,Han,Kalv,4.0
2019,Viborg,Dådyr,Hun,Kalv,10.0
2019,Viborg,Dådyr,,Kalv,11.0
2019,Brønderslev-Dronninglund,Dådyr,Han,Dåhjort,4.0
2019,Brønderslev-Dronninglund,Dådyr,Han,Dåhjort,8.0
2019,Brønderslev-Dronninglund,Dådyr,Han,Dåhjort,2.0
2019,Brønderslev-Dronninglund,Dådyr,Hun,Då,5.0
2019,Brønderslev-Dronninglund,Dådyr,Hun,Då,2.0
2019,Brønderslev-Dronninglund,Dådyr,Hun,Då,7.0
2019,Brønderslev-Dronninglund,Dådyr,Han,Kalv,4.0
2019,Brønderslev-Dronninglund,Dådyr,Hun,Kalv,3.0
2019,Brønderslev-Dronninglund,Dådyr,,Kalv,3.0
2019,Frederikshavn,Dådyr,Han,Dåhjort,14.0
2019,Frederikshavn,Dådyr,Han,Dåhjort,10.0
2019,Frederikshavn,Dådyr,Han,Dåhjort,9.0
2019,Frederikshavn,Dådyr,Hun,Då,7.0
2019,Frederikshavn,Dådyr,Hun,Då,4.0
2019,Frederikshavn,Dådyr,Hun,Då,3.0
2019,Frederikshavn,Dådyr,Han,Kalv,7.0
2019,Frederikshavn,Dådyr,Hun,Kalv,10.0
2019,Frederikshavn,Dådyr,,Kalv,8.0
2019,Vesthimmerland,Dådyr,Han,Dåhjort,11.0
2019,Vesthimmerland,Dådyr,Han,Dåhjort,16.0
2019,Vesthimmerland,Dådyr,Han,Dåhjort,1.0
2019,Vesthimmerland,Dådyr,Hun,Då,18.0
2019,Vesthimmerland,Dådyr,Hun,Då,7.0
2019,Vesthimmerland,Dådyr,Hun,Då,10.0
2019,Vesthimmerland,Dådyr,Han,Kalv,5.0
2019,Vesthimmerland,Dådyr,Hun,Kalv,6.0
2019,Vesthimmerland,Dådyr,,Kalv,9.0
2019,Læsø,Dådyr,Han,Dåhjort,2.0
2019,Læsø,Dådyr,Hun,Då,1.0
2019,Læsø,Dådyr,Hun,Då,1.0
2019,Rebild,Dådyr,Han,Dåhjort,2.0
2019,Rebild,Dådyr,Han,Dåhjort,1.0
2019,Rebild,Dådyr,Han,Dåhjort,1.0
2019,Rebild,Dådyr,Hun,Då,1.0
2019,Rebild,Dådyr,,Kalv,2.0
2019,Mariagerfjord,Dådyr,Han,Dåhjort,7.0
2019,Mariagerfjord,Dådyr,Han,Dåhjort,5.0
2019,Mariagerfjord,Dådyr,Hun,Då,1.0
2019,Mariagerfjord,Dådyr,Hun,Då,2.0
2019,Mariagerfjord,Dådyr,Hun,Då,8.0
2019,Mariagerfjord,Dådyr,Han,Kalv,1.0
2019,Mariagerfjord,Dådyr,Hun,Kalv,3.0
2019,Mariagerfjord,Dådyr,,Kalv,10.0
2019,Jammerbugt,Dådyr,Han,Dåhjort,15.0
2019,Jammerbugt,Dådyr,Han,Dåhjort,23.0
2019,Jammerbugt,Dådyr,Han,Dåhjort,13.0
2019,Jammerbugt,Dådyr,Hun,Då,22.0
2019,Jammerbugt,Dådyr,Hun,Då,10.0
2019,Jammerbugt,Dådyr,Hun,Då,22.0
2019,Jammerbugt,Dådyr,Han,Kalv,8.0
2019,Jammerbugt,Dådyr,Hun,Kalv,13.0
2019,Jammerbugt,Dådyr,,Kalv,14.0
2019,Aalborg,Dådyr,Han,Dåhjort,1.0
2019,Aalborg,Dådyr,Han,Dåhjort,1.0
2019,Aalborg,Dådyr,Hun,Då,5.0
2019,Aalborg,Dådyr,Hun,Då,2.0
2019,Aalborg,Dådyr,Han,Kalv,2.0
2019,Aalborg,Dådyr,Hun,Kalv,2.0
2019,Aalborg,Dådyr,,Kalv,3.0
2019,Hjørring,Dådyr,Han,Dåhjort,10.0
2019,Hjørring,Dådyr,Han,Dåhjort,5.0
2019,Hjørring,Dådyr,Hun,Då,6.0
2019,Hjørring,Dådyr,Hun,Då,2.0
2019,Hjørring,Dådyr,Hun,Då,5.0
2019,Hjørring,Dådyr,Han,Kalv,3.0
2019,Hjørring,Dådyr,Hun,Kalv,8.0
2019,Hjørring,Dådyr,,Kalv,4.0
2020,København,Dådyr,Han,Dåhjort,3.0
2020,København,Dådyr,Hun,Då,1.0
2020,København,Dådyr,Hun,Då,1.0
2020,Ballerup,Dådyr,Han,Dåhjort,1.0
2020,Ballerup,Dådyr,Hun,Då,1.0
2020,Gentofte,Dådyr,Han,Dåhjort,1.0
2020,Gladsaxe,Dådyr,Hun,Då,2.0
2020,Høje-Taastrup,Dådyr,Han,Dåhjort,2.0
2020,Høje-Taastrup,Dådyr,Han,Dåhjort,1.0
2020,Tårnby,Dådyr,Han,Dåhjort,2.0
2020,Tårnby,Dådyr,Hun,Då,4.0
2020,Tårnby,Dådyr,Hun,Då,2.0
2020,Tårnby,Dådyr,Hun,Då,3.0
2020,Tårnby,Dådyr,Han,Kalv,1.0
2020,Tårnby,Dådyr,Hun,Kalv,4.0
2020,Tårnby,Dådyr,,Kalv,1.0
